시설명,담당구,위도,경도,시설분류
답십리2동민들레작은도서관,동대문구,37.56739923,127.0612831,도서관
동대문구답십리도서관,동대문구,37.57319319,127.0503606,도서관
동대문구정보화도서관,동대문구,37.58996904,127.0472892,도서관
동대문책마당,동대문구,37.57439172,127.0398966,도서관
둥그레문고,동대문구,37.57650997,127.0761842,도서관
래미안위브 작은도서관,동대문구,37.5748906,127.0506612,도서관
루씨 작은도서관,동대문구,37.5909561,127.0500384,도서관
배봉산 숲속도서관,동대문구,37.5784361,127.0605702,도서관
빛과진리선교원 어린이작은도서관,동대문구,37.57373229,127.0474291,도서관
사랑듬북작은도서관,동대문구,37.580498,127.0711777,도서관
서울특별시교육청동대문도서관,동대문구,37.57348736,127.0247655,도서관
숲 작은도서관,동대문구,37.57665642,127.0550085,도서관
슈필라움작은도서관,동대문구,37.5781051,127.0567432,도서관
아름숲어린이문고,동대문구,37.5806066,127.0588096,도서관
아주좋은꿈터작은도서관,동대문구,37.577178,127.0294572,도서관
어린이도서관꿈틀,동대문구,37.5782218,127.0583844,도서관
예스아이캔 작은도서관,동대문구,37.5698691,127.0611009,도서관
용두어린이영어도서관,동대문구,37.57611784,127.0303249,도서관
용신동작은도서관,동대문구,37.57579709,127.037274,도서관
이문1동꿈꾸는작은도서관,동대문구,37.59781152,127.0654822,도서관
이문2동작은도서관,동대문구,37.60337376,127.0651022,도서관
이문어린이도서관(숲속작은도서관),동대문구,37.59889462,127.0538429,도서관
이문체육문화센터어린이도서관,동대문구,37.60224443,127.0687022,도서관
이웃과함께하는 작은도서관,동대문구,37.56994226,127.0533098,도서관
장안1동작은도서관,동대문구,37.56697548,127.0695029,도서관
장안2동작은도서관,동대문구,37.57847272,127.0705898,도서관
장안꿈마루어린이작은도서관,동대문구,37.5738492,127.0653412,도서관
장안마루작은도서관,동대문구,37.5742514,127.051223,도서관
장안어린이도서관,동대문구,37.57124544,127.0732012,도서관
전농2동뜨락작은도서관,동대문구,37.57809232,127.0600085,도서관
제기동미래뜰작은도서관,동대문구,37.58312836,127.0378225,도서관
청솔우성아파트 작은도서관,동대문구,37.5746242,127.0578432,도서관
포도나무작은도서관,동대문구,37.5755851,127.0691713,도서관
한국과학기술원고등과학원도서실,동대문구,37.59553603,127.0461199,도서관
