"기관 명","송신 서버 번호","데이터 번호","모델명","주행상태","시동ON 시각","시동OFF 시각","운행시간","등록일시"
"서울시설공단","20","1","B03","6","202021-11-22_15:16:","612021-11-22_15:55:","790000","2021-11-22 15:56:00.0"
"서울시설공단","20","1","B03","5","402021-11-22_15:31:","412021-11-22_15:39:","190000","2021-11-22 15:51:00.0"
"서울시설공단","20","1","B03","3","902021-11-22_10:52:","202021-11-22_15:48:","650002","2021-11-22 15:49:00.0"
"서울시설공단","20","1","B03","5","502021-11-22_14:48:","522021-11-22_15:43:","020000","2021-11-22 15:45:00.0"
"서울시설공단","20","1","B03","6","702021-11-22_15:02:","732021-11-22_15:39:","510000","2021-11-22 15:40:00.0"
"서울시설공단","20","1","B03","4","802021-11-22_13:43:","142021-11-22_15:38:","320001","2021-11-22 15:39:00.0"
"서울시설공단","20","1","B03","0","602021-11-22_15:14:","372021-11-22_15:30:","530000","2021-11-22 15:35:00.0"
"서울시설공단","20","1","B03","3","002021-11-22_13:55:","972021-11-22_15:27:","880000","2021-11-22 15:28:00.0"
"서울시설공단","20","1","B03","8","702021-11-22_12:41:","362021-11-22_15:09:","610001","2021-11-22 15:21:00.0"
"서울시설공단","20","1","B03","3","502021-11-22_15:14:","642021-11-22_15:14:","020000","2021-11-22 15:16:00.0"
"서울시설공단","20","1","B03","6","902021-11-22_11:58:","202021-11-22_15:14:","700001","2021-11-22 15:15:00.0"
"서울시설공단","20","1","B03","8","902021-11-22_14:50:","342021-11-22_15:13:","710000","2021-11-22 15:15:00.0"
"서울시설공단","20","1","B03","8","902021-11-22_14:27:","962021-11-22_14:54:","770000","2021-11-22 14:55:00.0"
"서울시설공단","20","1","B03","2","602021-11-22_14:06:",".22021-11-22_14:52:","790000","2021-11-22 14:53:00.0"
"서울시설공단","20","1","B03","9","302021-11-22_14:11:","332021-11-22_14:44:","790000","2021-11-22 14:45:00.0"
"서울시설공단","20","1","B03","2","802021-11-22_06:51:","402021-11-22_14:34:","710004","2021-11-22 14:36:00.0"
"서울시설공단","20","1","B03","6","502021-11-22_13:06:","122021-11-22_14:10:","570000","2021-11-22 14:12:00.0"
"서울시설공단","20","1","B03","1","202021-11-22_13:18:","682021-11-22_14:07:","480000","2021-11-22 14:08:00.0"
"서울시설공단","20","1","B03","3","702021-11-22_13:56:","772021-11-22_14:03:","800000","2021-11-22 14:04:00.0"
"서울시설공단","20","1","B03","5","402021-11-22_13:36:",".32021-11-22_14:01:","280000","2021-11-22 14:04:00.0"
"서울시설공단","20","1","B03","4","502021-11-22_12:07:","872021-11-22_13:48:","310001","2021-11-22 13:49:00.0"
"서울시설공단","20","1","B03","8","702021-11-22_13:24:","772021-11-22_13:33:","040000","2021-11-22 13:35:00.0"
"서울시설공단","20","1","B03","2","202021-11-22_13:29:","142021-11-22_13:30:","150000","2021-11-22 13:31:00.0"
"서울시설공단","20","1","B03","4","602021-11-22_12:53:",".72021-11-22_13:22:","970000","2021-11-22 13:23:00.0"
"서울시설공단","20","1","B03","5","702021-11-22_13:15:","142021-11-22_13:19:","600000","2021-11-22 13:20:00.0"
"서울시설공단","20","1","B03","1","702021-11-22_07:30:","032021-11-22_13:10:","340003","2021-11-22 13:11:00.0"
"서울시설공단","20","1","B03","8","802021-11-22_13:07:","142021-11-22_13:07:","190000","2021-11-22 13:08:00.0"
"서울시설공단","20","1","B03","9","402021-11-22_12:15:","902021-11-22_13:06:","560000","2021-11-22 13:07:00.0"
"서울시설공단","20","1","B03","0","402021-11-22_06:44:","792021-11-22_13:05:","570003","2021-11-22 13:06:00.0"
"서울시설공단","20","1","B03","5","902021-11-22_10:34:","742021-11-22_12:54:","570001","2021-11-22 12:56:00.0"
"서울시설공단","20","1","B03","7","802021-11-22_06:50:","332021-11-22_12:55:","990003","2021-11-22 12:56:00.0"
"서울시설공단","20","1","B03","4","902021-11-22_09:13:",".32021-11-22_12:47:","460002","2021-11-22 12:48:00.0"
"서울시설공단","20","1","B03","2","402021-11-22_12:12:","802021-11-22_12:45:","270000","2021-11-22 12:47:00.0"
"서울시설공단","20","1","B03","6","402021-11-22_10:52:","852021-11-22_12:43:","000001","2021-11-22 12:45:00.0"
"서울시설공단","20","1","B03","8","302021-11-22_11:53:","582021-11-22_12:19:","510000","2021-11-22 12:20:00.0"
"서울시설공단","20","1","B03","2","802021-11-22_12:16:","362021-11-22_12:17:","000000","2021-11-22 12:18:00.0"
"서울시설공단","20","1","B03","7","502021-11-22_09:29:",".32021-11-22_12:15:","870001","2021-11-22 12:17:00.0"
"서울시설공단","20","1","B03","7","502021-11-22_08:07:","442021-11-22_12:14:","800002","2021-11-22 12:16:00.0"
"서울시설공단","20","1","B03","9","502021-11-22_06:22:","742021-11-22_12:06:","140003","2021-11-22 12:07:00.0"
"서울시설공단","20","1","B03","0","202021-11-20_19:41:","992021-11-20_21:12:","930000","2021-11-22 12:05:00.0"
"서울시설공단","20","1","B03","5","602021-11-22_11:21:","582021-11-22_11:40:","700000","2021-11-22 12:00:00.0"
"서울시설공단","20","1","B03","3","602021-11-22_11:50:","862021-11-22_11:58:","200000","2021-11-22 11:59:00.0"
"서울시설공단","20","1","B03","8","302021-11-19_14:04:","562021-11-19_16:39:","750001","2021-11-22 11:58:00.0"
"서울시설공단","20","1","B03","7","602021-11-21_19:54:","452021-11-21_20:27:","570000","2021-11-22 11:56:00.0"
"서울시설공단","20","1","B03","5","302021-11-18_09:38:","662021-11-18_14:18:","210002","2021-11-22 11:47:00.0"
"서울시설공단","20","1","B03","9","902021-11-21_19:48:","832021-11-21_20:19:","590000","2021-11-22 11:46:00.0"
"서울시설공단","20","1","B03","2","402021-11-22_11:28:","152021-11-22_11:36:","520000","2021-11-22 11:37:00.0"
"서울시설공단","20","1","B03","3","102021-11-22_10:07:","112021-11-22_11:17:","580000","2021-11-22 11:18:00.0"
"서울시설공단","20","1","B03","3","902021-11-22_09:34:","722021-11-22_10:47:","340000","2021-11-22 10:57:00.0"
"서울시설공단","20","1","B03","2","202021-11-22_06:11:","572021-11-22_09:33:","110002","2021-11-22 10:56:00.0"
"서울시설공단","20","1","B03","8","302021-11-22_06:37:","332021-11-22_10:27:","880002","2021-11-22 10:29:00.0"
"서울시설공단","20","1","B03","1","802021-11-22_08:21:","912021-11-22_10:03:","790001","2021-11-22 10:04:00.0"
"서울시설공단","20","1","B03","1","002021-11-22_06:42:",".92021-11-22_09:29:","110001","2021-11-22 09:31:00.0"
"서울시설공단","20","1","B03","7","802021-11-22_07:54:",".22021-11-22_09:12:","950000","2021-11-22 09:13:00.0"
"서울시설공단","20","1","B03","2","202021-11-21_15:36:",".52021-11-21_16:00:","630000","2021-11-22 09:09:00.0"
"서울시설공단","20","1","B03","7","502021-11-22_07:35:","642021-11-22_09:02:","180000","2021-11-22 09:03:00.0"
"서울시설공단","20","1","B03","0","502021-11-22_08:58:","802021-11-22_09:00:","450000","2021-11-22 09:01:00.0"
"서울시설공단","20","1","B03","1","302021-11-22_07:43:","892021-11-22_08:20:","510000","2021-11-22 08:21:00.0"
"서울시설공단","20","1","B03","6","602021-11-22_07:48:","432021-11-22_08:04:","100000","2021-11-22 08:06:00.0"
"서울시설공단","20","1","B03","5","902021-11-20_13:30:","052021-11-20_16:01:","230001","2021-11-22 07:54:00.0"
"서울시설공단","20","1","B03","6","902021-11-22_06:51:","022021-11-22_07:21:","420000","2021-11-22 07:23:00.0"
"서울시설공단","20","1","B03","4","802021-11-20_11:56:","502021-11-20_15:39:","440002","2021-11-22 07:16:00.0"
"서울시설공단","20","1","B03","1","902021-11-22_07:07:","802021-11-22_07:08:","110000","2021-11-22 07:09:00.0"
"서울시설공단","20","1","B03","4","802021-11-22_06:45:","792021-11-22_07:07:","420000","2021-11-22 07:08:00.0"
"서울시설공단","20","1","B03","7","402021-11-22_06:48:","892021-11-22_07:06:","800000","2021-11-22 07:08:00.0"
"서울시설공단","20","1","B03","5","502021-11-22_06:05:","652021-11-22_06:27:","380000","2021-11-22 06:28:00.0"
"서울시설공단","20","1","B03","0","602021-11-22_02:43:","512021-11-22_03:32:","330000","2021-11-22 03:33:00.0"
"서울시설공단","20","1","B03","1","902021-11-21_18:48:","832021-11-22_01:30:","840004","2021-11-22 01:31:00.0"
"서울시설공단","20","1","B03","3","602021-11-21_13:00:","512021-11-21_21:58:","760005","2021-11-21 21:59:00.0"
"서울시설공단","20","1","B03","7","302021-11-21_21:00:","142021-11-21_21:00:","010000","2021-11-21 21:02:00.0"
"서울시설공단","20","1","B03","8","602021-11-21_20:43:","932021-11-21_21:00:","810000","2021-11-21 21:01:00.0"
"서울시설공단","20","1","B03","5","702021-11-21_19:31:","042021-11-21_21:00:","060000","2021-11-21 21:01:00.0"
"서울시설공단","20","1","B03","9","202021-11-21_20:06:","562021-11-21_20:27:","630000","2021-11-21 20:28:00.0"
"서울시설공단","20","1","B03","8","202021-11-21_20:18:","642021-11-21_20:18:","300000","2021-11-21 20:20:00.0"
"서울시설공단","20","1","B03","5","302021-11-21_19:28:","472021-11-21_20:03:","540000","2021-11-21 20:04:00.0"
"서울시설공단","20","1","B03","3","902021-11-21_11:24:","262021-11-21_20:03:","090005","2021-11-21 20:04:00.0"
"서울시설공단","20","1","B03","3","402021-11-21_19:23:","452021-11-21_19:29:","960000","2021-11-21 19:57:00.0"
"서울시설공단","20","1","B03","9","202021-11-21_18:19:","492021-11-21_19:46:","190000","2021-11-21 19:47:00.0"
"서울시설공단","20","1","B03","3","702021-11-21_18:30:","102021-11-21_19:12:","380000","2021-11-21 19:13:00.0"
"서울시설공단","20","1","B03","8","502021-11-21_19:03:","322021-11-21_19:07:","040000","2021-11-21 19:08:00.0"
"서울시설공단","20","1","B03","7","002021-11-21_18:56:","472021-11-21_18:59:","810000","2021-11-21 19:00:00.0"
"서울시설공단","20","1","B03","4","902021-11-21_15:46:","012021-11-21_18:51:","080001","2021-11-21 18:52:00.0"
"서울시설공단","20","1","B03","0","002021-11-21_17:22:","912021-11-21_18:47:","350000","2021-11-21 18:48:00.0"
"서울시설공단","20","1","B03","5","502021-11-21_11:52:","782021-11-21_18:31:","050003","2021-11-21 18:32:00.0"
"서울시설공단","20","1","B03","8","902021-11-21_13:40:","142021-11-21_18:20:","680002","2021-11-21 18:21:00.0"
"서울시설공단","20","1","B03","2","302021-11-21_16:10:","112021-11-21_18:05:","240001","2021-11-21 18:06:00.0"
"서울시설공단","20","1","B03","0","702021-11-21_17:58:","602021-11-21_17:58:","000000","2021-11-21 18:00:00.0"
"서울시설공단","20","1","B03","9","602021-11-21_15:54:","352021-11-21_17:39:","990001","2021-11-21 17:40:00.0"
"서울시설공단","20","1","B03","4","702021-11-21_17:35:","402021-11-21_17:36:","140000","2021-11-21 17:38:00.0"
"서울시설공단","20","1","B03","4","402021-11-21_09:44:","532021-11-21_17:27:","640004","2021-11-21 17:28:00.0"
"서울시설공단","20","1","B03","9","902021-11-21_11:31:","342021-11-21_17:27:","820003","2021-11-21 17:28:00.0"
"서울시설공단","20","1","B03","1","202021-11-21_15:57:","312021-11-21_17:17:","100000","2021-11-21 17:18:00.0"
"서울시설공단","20","1","B03","9","002021-11-21_14:12:","062021-11-21_17:00:","880001","2021-11-21 17:01:00.0"
"서울시설공단","20","1","B03","1","102021-11-21_16:07:",".22021-11-21_16:51:","240000","2021-11-21 16:52:00.0"
"서울시설공단","20","1","B03","3","502021-11-21_15:00:",".82021-11-21_16:34:","960000","2021-11-21 16:35:00.0"
"서울시설공단","20","1","B03","3","302021-11-21_15:09:","252021-11-21_16:01:","520000","2021-11-21 16:02:00.0"
"서울시설공단","20","1","B03","5","802021-11-21_13:28:","052021-11-21_15:49:","610001","2021-11-21 15:51:00.0"
"서울시설공단","20","1","B03","2","402021-11-21_09:53:","022021-11-21_15:47:","440003","2021-11-21 15:48:00.0"
"서울시설공단","20","1","B03","3","902021-11-21_14:00:","762021-11-21_15:40:","770001","2021-11-21 15:41:00.0"
"서울시설공단","20","1","B03","8","702021-11-21_09:58:","132021-11-21_15:20:","780003","2021-11-21 15:21:00.0"
"서울시설공단","20","1","B03","7","802021-11-21_13:39:",".32021-11-21_15:16:","810000","2021-11-21 15:17:00.0"
"서울시설공단","20","1","B03","7","602021-11-21_14:35:","252021-11-21_15:02:","190000","2021-11-21 15:04:00.0"
"서울시설공단","20","1","B03","8","602021-11-21_12:49:",".52021-11-21_14:49:","780001","2021-11-21 14:50:00.0"
"서울시설공단","20","1","B03","4","902021-11-21_11:08:","902021-11-21_14:36:","430002","2021-11-21 14:37:00.0"
"서울시설공단","20","1","B03","5","802021-11-21_12:21:","602021-11-21_13:55:","130000","2021-11-21 13:56:00.0"
"서울시설공단","20","1","B03","8","902021-11-21_07:01:","642021-11-21_13:43:","250004","2021-11-21 13:45:00.0"
"서울시설공단","20","1","B03","1","002021-11-21_09:22:",".12021-11-21_13:39:","260002","2021-11-21 13:40:00.0"
"서울시설공단","20","1","B03","7","202021-11-21_11:37:","932021-11-21_13:36:","490001","2021-11-21 13:38:00.0"
"서울시설공단","20","1","B03","9","702021-11-21_13:28:",".52021-11-21_13:29:","000000","2021-11-21 13:30:00.0"
"서울시설공단","20","1","B03","9","002021-11-21_06:21:",".52021-11-21_13:19:","640004","2021-11-21 13:20:00.0"
"서울시설공단","20","1","B03","3","802021-11-20_14:45:","502021-11-20_14:52:","990000","2021-11-21 13:08:00.0"
"서울시설공단","20","1","B03","1","402021-11-21_12:22:","162021-11-21_12:59:","300000","2021-11-21 13:00:00.0"
"서울시설공단","20","1","B03","0","402021-11-21_12:46:","032021-11-21_12:57:","910000","2021-11-21 12:58:00.0"
"서울시설공단","20","1","B03","4","002021-11-21_07:15:",".72021-11-21_12:31:","460003","2021-11-21 12:32:00.0"
"서울시설공단","20","1","B03","4","002021-11-21_09:10:","652021-11-21_12:26:","530001","2021-11-21 12:27:00.0"
"서울시설공단","20","1","B03","9","802021-11-21_11:34:","972021-11-21_12:11:","350000","2021-11-21 12:12:00.0"
"서울시설공단","20","1","B03","0","502021-11-21_11:58:","602021-11-21_12:00:","000000","2021-11-21 12:02:03.0"
"서울시설공단","20","1","B03","2","702021-11-19_17:25:","892021-11-19_20:51:","710002","2021-11-21 11:55:00.0"
"서울시설공단","20","1","B03","2","902021-11-20_12:01:","892021-11-20_20:37:","580005","2021-11-21 11:40:00.0"
"서울시설공단","20","1","B03","1","802021-11-20_20:57:","972021-11-20_21:01:","420000","2021-11-21 11:40:00.0"
"서울시설공단","20","1","B03","0","602021-11-21_08:50:","642021-11-21_09:10:","290000","2021-11-21 09:11:00.0"
"서울시설공단","20","1","B03","8","402021-11-21_08:39:","642021-11-21_08:42:","980000","2021-11-21 08:44:00.0"
"서울시설공단","20","1","B03","0","302021-11-21_07:50:","902021-11-21_07:51:","300000","2021-11-21 07:52:00.0"
"서울시설공단","20","1","B03","9","802021-11-20_18:37:","572021-11-21_07:05:","300007","2021-11-21 07:06:00.0"
"서울시설공단","20","1","B03","1","502021-11-21_06:35:","752021-11-21_06:46:","330000","2021-11-21 06:47:00.0"
"서울시설공단","20","1","B03","7","202021-11-21_05:11:","462021-11-21_06:33:","990000","2021-11-21 06:34:00.0"
"서울시설공단","20","1","B03","5","102021-11-21_05:45:","922021-11-21_06:05:","000000","2021-11-21 06:06:00.0"
"서울시설공단","20","1","B03","9","402021-11-21_05:34:","542021-11-21_06:00:","290000","2021-11-21 06:01:00.0"
"서울시설공단","20","1","B03","7","502021-11-21_05:30:","902021-11-21_05:45:","150000","2021-11-21 05:46:00.0"
"서울시설공단","20","1","B03","1","202021-11-20_18:02:","322021-11-21_01:02:","390004","2021-11-21 05:33:14.0"
"서울시설공단","20","1","B03","9","702021-11-20_22:20:","702021-11-20_23:53:","690000","2021-11-20 23:54:00.0"
"서울시설공단","20","1","B03","1","002021-11-20_18:46:","072021-11-20_22:17:","850002","2021-11-20 22:18:00.0"
"서울시설공단","20","1","B03","1","202021-11-20_11:44:","372021-11-20_20:18:","710005","2021-11-20 20:19:00.0"
"서울시설공단","20","1","B03","3","402021-11-20_19:25:","992021-11-20_19:32:","030000","2021-11-20 19:34:00.0"
"서울시설공단","20","1","B03","1","802021-11-20_18:28:","882021-11-20_19:21:","200000","2021-11-20 19:23:00.0"
"서울시설공단","20","1","B03","8","002021-11-19_04:01:","082021-11-19_06:45:","790001","2021-11-20 19:20:00.0"
"서울시설공단","20","1","B03","0","402021-11-20_18:45:","542021-11-20_18:46:","000000","2021-11-20 18:48:00.0"
"서울시설공단","20","1","B03","8","102021-11-20_15:01:","122021-11-20_18:45:","430002","2021-11-20 18:46:00.0"
"서울시설공단","20","1","B03","0","602021-11-20_18:00:","892021-11-20_18:02:","440000","2021-11-20 18:03:00.0"
"서울시설공단","20","1","B03","4","302021-11-20_17:44:","872021-11-20_17:59:","610000","2021-11-20 18:00:00.0"
"서울시설공단","20","1","B03","2","902021-11-20_17:29:","852021-11-20_17:44:","910000","2021-11-20 17:45:00.0"
"서울시설공단","20","1","B03","1","502021-11-20_11:57:","732021-11-20_17:38:","630003","2021-11-20 17:40:00.0"
"서울시설공단","20","1","B03","0","302021-11-20_17:24:","312021-11-20_17:34:","840000","2021-11-20 17:35:00.0"
"서울시설공단","20","1","B03","0","902021-11-20_17:00:","812021-11-20_17:29:","170000","2021-11-20 17:30:00.0"
"서울시설공단","20","1","B03","9","202021-11-20_17:10:","702021-11-20_17:13:","410000","2021-11-20 17:15:00.0"
"서울시설공단","20","1","B03","1","702021-11-20_17:04:","702021-11-20_17:06:","850000","2021-11-20 17:07:00.0"
"서울시설공단","20","1","B03","8","202021-11-20_16:56:",".42021-11-20_17:01:","570000","2021-11-20 17:02:00.0"
"서울시설공단","20","1","B03","2","802021-11-20_16:28:","662021-11-20_16:59:","750000","2021-11-20 17:00:00.0"
"서울시설공단","20","1","B03","7","002021-11-20_16:47:",".42021-11-20_16:49:","230000","2021-11-20 16:50:00.0"
"서울시설공단","20","1","B03","6","502021-11-20_14:02:",".32021-11-20_16:40:","930001","2021-11-20 16:42:00.0"
"서울시설공단","20","1","B03","9","902021-11-20_11:01:","862021-11-20_16:36:","110003","2021-11-20 16:39:00.0"
"서울시설공단","20","1","B03","3","102021-11-20_16:00:","902021-11-20_16:21:","960000","2021-11-20 16:22:00.0"
"서울시설공단","20","1","B03","4","502021-11-20_11:35:","042021-11-20_16:04:","100002","2021-11-20 16:05:00.0"
